,TROC Bull,average_return
74,The 1 ROC,0.9128908138089025
75,The 1 ROC,0.9128908138089025
76,The 1 ROC,0.9128908138089025
77,The 1 ROC,0.9128908138089025
78,The 1 ROC,0.9128908138089025
79,The 1 ROC,0.9128908138089025
80,The 1 ROC,0.9128908138089025
81,The 1 ROC,0.9128908138089025
82,The 1 ROC,0.9128908138089025
83,The 1 ROC,0.9128908138089025
84,The 1 ROC,0.9128908138089025
85,The 1 ROC,0.9128908138089025
86,The 1 ROC,0.9128908138089025
87,The 1 ROC,0.9128908138089025
88,The 1 ROC,0.9128908138089025
89,The 1 ROC,0.9128908138089025
90,The 1 ROC,0.9128908138089025
91,The 1 ROC,0.9128908138089025
92,The 1 ROC,0.9128908138089025
93,The 1 ROC,0.9128908138089025
94,The 1 ROC,0.9128908138089025
95,The 1 ROC,0.9128908138089025
96,The 1 ROC,0.9128908138089025
97,The 1 ROC,0.9128908138089025
98,The 1 ROC,0.9128908138089025
99,The 1 ROC,0.9128908138089025
100,The 1 ROC,0.9128908138089025
101,The 1 ROC,0.9128908138089025
102,The 1 ROC,0.9128908138089025
103,The 1 ROC,0.9128908138089025
104,The 1 ROC,0.9128908138089025
105,The 1 ROC,0.9128908138089025
106,The 1 ROC,0.9128908138089025
107,The 1 ROC,0.9128908138089025
108,The 1 ROC,0.9128908138089025
109,The 1 ROC,0.9128908138089025
110,The 1 ROC,0.9128908138089025
111,The 1 ROC,0.9128908138089025
112,The 1 ROC,0.9128908138089025
113,The 1 ROC,0.9128908138089025
114,The 1 ROC,0.9128908138089025
115,The 1 ROC,0.9128908138089025
116,The 1 ROC,0.9128908138089025
117,The 1 ROC,0.9128908138089025
118,The 1 ROC,0.9128908138089025
119,The 1 ROC,0.9128908138089025
120,The 1 ROC,0.9128908138089025
121,The 1 ROC,0.9128908138089025
122,The 1 ROC,0.9128908138089025
123,The 1 ROC,0.9128908138089025
124,The 1 ROC,0.9128908138089025
125,The 1 ROC,0.9128908138089025
126,The 1 ROC,0.9128908138089025
127,The 1 ROC,0.9128908138089025
128,The 1 ROC,0.9128908138089025
129,The 1 ROC,0.9128908138089025
130,The 1 ROC,0.9128908138089025
131,The 1 ROC,0.9128908138089025
132,The 1 ROC,0.9128908138089025
133,The 1 ROC,0.9128908138089025
134,The 1 ROC,0.9128908138089025
135,The 1 ROC,0.9128908138089025
136,The 1 ROC,0.9128908138089025
137,The 1 ROC,0.9128908138089025
138,The 1 ROC,0.9128908138089025
139,The 1 ROC,0.9128908138089025
140,The 1 ROC,0.9128908138089025
141,The 1 ROC,0.9128908138089025
142,The 1 ROC,0.9128908138089025
143,The 1 ROC,0.9128908138089025
144,The 1 ROC,0.9128908138089025
145,The 1 ROC,0.9128908138089025
146,The 1 ROC,0.9128908138089025
147,The 1 ROC,0.9128908138089025
148,The 1 ROC,0.9128908138089025
149,The 1 ROC,0.9128908138089025
150,The 1 ROC,0.9128908138089025
151,The 1 ROC,0.9128908138089025
152,The 1 ROC,0.9128908138089025
153,The 1 ROC,0.9128908138089025
154,The 1 ROC,0.9128908138089025
155,The 1 ROC,0.9128908138089025
156,The 1 ROC,0.9128908138089025
157,The 1 ROC,0.9128908138089025
158,The 1 ROC,0.9128908138089025
159,The 1 ROC,0.9128908138089025
160,The 1 ROC,0.9128908138089025
161,The 1 ROC,0.9128908138089025
162,The 1 ROC,0.9128908138089025
163,The 1 ROC,0.9128908138089025
164,The 1 ROC,0.9128908138089025
165,The 1 ROC,0.9128908138089025
166,The 1 ROC,0.9128908138089025
167,The 1 ROC,0.9128908138089025
168,The 1 ROC,0.9128908138089025
169,The 1 ROC,0.9128908138089025
170,The 1 ROC,0.9128908138089025
171,The 1 ROC,0.9128908138089025
172,The 1 ROC,0.9128908138089025
173,The 1 ROC,0.9128908138089025
174,The 1 ROC,0.9128908138089025
175,The 1 ROC,0.9128908138089025
176,The 1 ROC,0.9128908138089025
177,The 1 ROC,0.9128908138089025
178,The 1 ROC,0.9128908138089025
179,The 1 ROC,0.9128908138089025
180,The 1 ROC,0.9128908138089025
181,The 1 ROC,0.9128908138089025
182,The 1 ROC,0.9128908138089025
183,The 1 ROC,0.9128908138089025
184,The 1 ROC,0.9128908138089025
185,The 1 ROC,0.9128908138089025
186,The 1 ROC,0.9128908138089025
187,The 1 ROC,0.9128908138089025
188,The 1 ROC,0.9128908138089025
189,The 1 ROC,0.9128908138089025
190,The 1 ROC,0.9128908138089025
191,The 1 ROC,0.9128908138089025
192,The 1 ROC,0.9128908138089025
193,The 1 ROC,0.9128908138089025
194,The 1 ROC,0.9128908138089025
195,The 1 ROC,0.9128908138089025
196,The 1 ROC,0.9128908138089025
197,The 1 ROC,0.9128908138089025
198,The 1 ROC,0.9128908138089025
199,The 1 ROC,0.9128908138089025
200,The 1 ROC,0.9128908138089025
201,The 1 ROC,0.9128908138089025
202,The 1 ROC,0.9128908138089025
203,The 1 ROC,0.9128908138089025
204,The 1 ROC,0.9128908138089025
205,The 1 ROC,0.9128908138089025
206,The 1 ROC,0.9128908138089025
207,The 1 ROC,0.9128908138089025
208,The 1 ROC,0.9128908138089025
209,The 1 ROC,0.9128908138089025
210,The 1 ROC,0.9128908138089025
211,The 1 ROC,0.9128908138089025
212,The 1 ROC,0.9128908138089025
213,The 1 ROC,0.9128908138089025
214,The 1 ROC,0.9128908138089025
215,The 1 ROC,0.9128908138089025
216,The 1 ROC,0.9128908138089025
217,The 1 ROC,0.9128908138089025
218,The 1 ROC,0.9128908138089025
219,The 1 ROC,0.9128908138089025
220,The 1 ROC,0.9128908138089025
221,The 1 ROC,0.9000351465346725
222,The 1 ROC,0.9000351465346725
223,The 1 ROC,0.9000351465346725
224,The 1 ROC,0.9000351465346725
225,The 1 ROC,0.9000351465346725
226,The 1 ROC,0.9000351465346725
227,The 1 ROC,0.9000351465346725
228,The 1 ROC,0.9000351465346725
229,The 1 ROC,0.9000351465346725
230,The 1 ROC,0.9000351465346725
231,The 1 ROC,0.9000351465346725
232,The 1 ROC,0.9000351465346725
233,The 1 ROC,0.9000351465346725
234,The 1 ROC,0.9000351465346725
235,The 1 ROC,0.9000351465346725
236,The 1 ROC,0.9000351465346725
237,The 1 ROC,0.9000351465346725
238,The 1 ROC,0.9000351465346725
239,The 1 ROC,0.9000351465346725
240,The 1 ROC,0.9000351465346725
241,The 1 ROC,0.9000351465346725
242,The 1 ROC,0.9000351465346725
243,The 1 ROC,0.9000351465346725
244,The 1 ROC,0.9000351465346725
245,The 1 ROC,0.9000351465346725
246,The 1 ROC,0.9000351465346725
247,The 1 ROC,0.9000351465346725
248,The 1 ROC,0.9000351465346725
249,The 1 ROC,0.9000351465346725
250,The 1 ROC,0.9000351465346725
251,The 1 ROC,0.9000351465346725
252,The 1 ROC,0.9000351465346725
253,The 1 ROC,0.9000351465346725
254,The 1 ROC,0.9000351465346725
255,The 1 ROC,0.9000351465346725
256,The 1 ROC,0.9000351465346725
257,The 1 ROC,0.9000351465346725
258,The 1 ROC,0.9000351465346725
259,The 1 ROC,0.9000351465346725
260,The 1 ROC,0.9000351465346725
261,The 1 ROC,0.9000351465346725
262,The 1 ROC,0.9000351465346725
263,The 1 ROC,0.9000351465346725
264,The 1 ROC,0.9000351465346725
265,The 1 ROC,0.9000351465346725
266,The 1 ROC,0.9000351465346725
267,The 1 ROC,0.9000351465346725
268,The 1 ROC,0.9000351465346725
269,The 1 ROC,0.9000351465346725
270,The 1 ROC,0.9000351465346725
271,The 1 ROC,0.9000351465346725
272,The 1 ROC,0.9000351465346725
273,The 1 ROC,0.9000351465346725
274,The 1 ROC,0.9000351465346725
275,The 1 ROC,0.9000351465346725
276,The 1 ROC,0.9000351465346725
277,The 1 ROC,0.9000351465346725
278,The 1 ROC,0.9000351465346725
279,The 1 ROC,0.9000351465346725
280,The 1 ROC,0.9000351465346725
281,The 1 ROC,0.9000351465346725
282,The 1 ROC,0.9000351465346725
283,The 1 ROC,0.9000351465346725
284,The 1 ROC,0.9000351465346725
285,The 1 ROC,0.9000351465346725
286,The 1 ROC,0.9000351465346725
287,The 1 ROC,0.9000351465346725
288,The 1 ROC,0.9000351465346725
289,The 1 ROC,0.9000351465346725
290,The 1 ROC,0.9000351465346725
291,The 1 ROC,0.9000351465346725
292,The 1 ROC,0.9000351465346725
293,The 1 ROC,0.9000351465346725
294,The 1 ROC,0.9000351465346725
295,The 1 ROC,0.9000351465346725
296,The 1 ROC,0.9000351465346725
297,The 1 ROC,0.9000351465346725
298,The 1 ROC,0.9000351465346725
299,The 1 ROC,0.9000351465346725
300,The 1 ROC,0.9000351465346725
301,The 1 ROC,0.9000351465346725
302,The 1 ROC,0.9000351465346725
303,The 1 ROC,0.9000351465346725
304,The 1 ROC,0.9000351465346725
305,The 1 ROC,0.9000351465346725
306,The 1 ROC,0.9000351465346725
307,The 1 ROC,0.9000351465346725
308,The 1 ROC,0.9000351465346725
309,The 1 ROC,0.9000351465346725
310,The 1 ROC,0.9000351465346725
311,The 1 ROC,0.9000351465346725
312,The 1 ROC,0.9000351465346725
313,The 1 ROC,0.9000351465346725
314,The 1 ROC,0.9000351465346725
315,The 1 ROC,0.9000351465346725
316,The 1 ROC,0.9000351465346725
317,The 1 ROC,0.9000351465346725
318,The 1 ROC,0.9000351465346725
319,The 1 ROC,0.9000351465346725
320,The 1 ROC,0.9000351465346725
321,The 1 ROC,0.9000351465346725
322,The 1 ROC,0.9000351465346725
323,The 1 ROC,0.9000351465346725
324,The 1 ROC,0.9000351465346725
325,The 1 ROC,0.9000351465346725
326,The 1 ROC,0.9000351465346725
327,The 1 ROC,0.9000351465346725
328,The 1 ROC,0.9000351465346725
329,The 1 ROC,0.9000351465346725
330,The 1 ROC,0.9000351465346725
331,The 1 ROC,0.9000351465346725
332,The 1 ROC,0.9000351465346725
333,The 1 ROC,0.9000351465346725
334,The 1 ROC,0.9000351465346725
335,The 1 ROC,0.9000351465346725
336,The 1 ROC,0.9000351465346725
337,The 1 ROC,0.9000351465346725
338,The 1 ROC,0.9000351465346725
339,The 1 ROC,0.9000351465346725
340,The 1 ROC,0.9000351465346725
341,The 1 ROC,0.9000351465346725
342,The 1 ROC,0.9000351465346725
343,The 1 ROC,0.9000351465346725
344,The 1 ROC,0.9000351465346725
345,The 1 ROC,0.9000351465346725
346,The 1 ROC,0.9000351465346725
347,The 1 ROC,0.9000351465346725
348,The 1 ROC,0.9000351465346725
349,The 1 ROC,0.9000351465346725
350,The 1 ROC,0.9000351465346725
351,The 1 ROC,0.9000351465346725
352,The 1 ROC,0.9000351465346725
353,The 1 ROC,0.9000351465346725
354,The 1 ROC,0.9000351465346725
355,The 1 ROC,0.9000351465346725
356,The 1 ROC,0.9000351465346725
357,The 1 ROC,0.9000351465346725
358,The 1 ROC,0.9000351465346725
359,The 1 ROC,0.9000351465346725
360,The 1 ROC,0.9000351465346725
361,The 1 ROC,0.9000351465346725
362,The 1 ROC,0.9000351465346725
363,The 1 ROC,0.9000351465346725
364,The 1 ROC,0.9000351465346725
365,The 1 ROC,0.9000351465346725
366,The 1 ROC,0.9000351465346725
367,The 1 ROC,0.9000351465346725
368,The 1 ROC,0.9000351465346725
369,The 1 ROC,0.9000351465346725
370,The 1 ROC,0.9000351465346725
371,The 1 ROC,0.9000351465346725
372,The 1 ROC,0.9000351465346725
373,The 1 ROC,0.9000351465346725
374,The 1 ROC,0.9000351465346725
375,The 1 ROC,0.9000351465346725
376,The 1 ROC,0.9000351465346725
377,The 1 ROC,0.9000351465346725
378,The 1 ROC,0.9000351465346725
379,The 1 ROC,0.9000351465346725
380,The 1 ROC,0.9000351465346725
381,The 1 ROC,0.9000351465346725
382,The 1 ROC,0.9000351465346725
383,The 1 ROC,0.9000351465346725
384,The 1 ROC,0.9000351465346725
385,The 1 ROC,0.9000351465346725
386,The 1 ROC,0.9000351465346725
387,The 1 ROC,0.9000351465346725
388,The 1 ROC,0.9000351465346725
389,The 1 ROC,0.9000351465346725
390,The 1 ROC,0.9000351465346725
391,The 1 ROC,0.9000351465346725
392,The 1 ROC,0.9000351465346725
393,The 1 ROC,0.9000351465346725
394,The 1 ROC,0.9000351465346725
395,The 1 ROC,0.9000351465346725
396,The 1 ROC,0.9000351465346725
397,The 1 ROC,0.9000351465346725
398,The 1 ROC,0.9000351465346725
399,The 1 ROC,0.9000351465346725
400,The 1 ROC,0.9000351465346725
401,The 1 ROC,0.9000351465346725
402,The 1 ROC,0.9000351465346725
403,The 1 ROC,0.9000351465346725
404,The 1 ROC,0.9000351465346725
405,The 1 ROC,0.9000351465346725
406,The 1 ROC,0.9000351465346725
407,The 1 ROC,0.9000351465346725
408,The 1 ROC,0.9000351465346725
409,The 1 ROC,0.9000351465346725
410,The 1 ROC,0.9000351465346725
411,The 1 ROC,0.9000351465346725
412,The 1 ROC,0.9000351465346725
413,The 1 ROC,0.9000351465346725
414,The 1 ROC,0.9000351465346725
415,The 1 ROC,0.9000351465346725
416,The 1 ROC,0.9000351465346725
417,The 1 ROC,0.9000351465346725
418,The 1 ROC,0.9000351465346725
419,The 1 ROC,0.9000351465346725
420,The 1 ROC,0.9000351465346725
421,The 1 ROC,0.9000351465346725
422,The 1 ROC,0.9000351465346725
423,The 1 ROC,0.9000351465346725
424,The 1 ROC,0.9000351465346725
425,The 1 ROC,0.9000351465346725
426,The 1 ROC,0.9000351465346725
427,The 1 ROC,0.9000351465346725
428,The 1 ROC,0.9000351465346725
429,The 1 ROC,0.9000351465346725
430,The 1 ROC,0.9000351465346725
431,The 1 ROC,0.9000351465346725
432,The 1 ROC,0.9000351465346725
433,The 1 ROC,0.9000351465346725
434,The 1 ROC,0.9000351465346725
435,The 1 ROC,0.9000351465346725
436,The 1 ROC,0.9000351465346725
437,The 1 ROC,0.9000351465346725
438,The 1 ROC,0.9000351465346725
439,The 1 ROC,0.9000351465346725
440,The 1 ROC,0.9000351465346725
441,The 1 ROC,0.9000351465346725
442,The 1 ROC,0.9000351465346725
443,The 1 ROC,0.9000351465346725
444,The 1 ROC,0.9000351465346725
445,The 1 ROC,0.9000351465346725
446,The 1 ROC,0.9000351465346725
447,The 1 ROC,0.9000351465346725
448,The 1 ROC,0.9000351465346725
449,The 1 ROC,0.9000351465346725
450,The 1 ROC,0.9000351465346725
451,The 1 ROC,0.9000351465346725
452,The 1 ROC,0.9000351465346725
453,The 1 ROC,0.9000351465346725
454,The 1 ROC,0.9000351465346725
455,The 1 ROC,0.9000351465346725
456,The 1 ROC,0.9000351465346725
457,The 1 ROC,0.9000351465346725
458,The 1 ROC,0.9000351465346725
459,The 1 ROC,0.9000351465346725
460,The 1 ROC,0.9000351465346725
461,The 1 ROC,0.9000351465346725
462,The 1 ROC,0.9000351465346725
463,The 1 ROC,0.9000351465346725
464,The 1 ROC,0.9000351465346725
465,The 1 ROC,0.9000351465346725
466,The 1 ROC,0.9000351465346725
467,The 1 ROC,0.9000351465346725
468,The 1 ROC,0.9000351465346725
469,The 1 ROC,0.9000351465346725
470,The 1 ROC,0.9000351465346725
471,The 1 ROC,0.9000351465346725
472,The 1 ROC,0.9000351465346725
473,The 1 ROC,0.9000351465346725
474,The 1 ROC,0.9000351465346725
475,The 1 ROC,0.9000351465346725
476,The 1 ROC,0.9000351465346725
477,The 1 ROC,0.9000351465346725
478,The 1 ROC,0.9000351465346725
479,The 1 ROC,0.9000351465346725
480,The 1 ROC,0.9000351465346725
481,The 1 ROC,0.9000351465346725
482,The 1 ROC,0.9000351465346725
483,The 1 ROC,0.9000351465346725
484,The 1 ROC,0.9000351465346725
485,The 1 ROC,0.9000351465346725
486,The 1 ROC,0.9000351465346725
487,The 1 ROC,0.9000351465346725
488,The 1 ROC,0.9000351465346725
489,The 1 ROC,0.9000351465346725
490,The 1 ROC,0.9000351465346725
491,The 1 ROC,0.9000351465346725
492,The 1 ROC,0.9000351465346725
493,The 1 ROC,0.9000351465346725
494,The 1 ROC,0.9000351465346725
495,The 1 ROC,0.9000351465346725
496,The 1 ROC,0.9000351465346725
497,The 1 ROC,0.9000351465346725
498,The 1 ROC,0.9000351465346725
499,The 1 ROC,0.9000351465346725
500,The 1 ROC,0.9000351465346725
501,The 1 ROC,0.9000351465346725
502,The 1 ROC,0.9000351465346725
503,The 1 ROC,0.9000351465346725
504,The 1 ROC,0.9000351465346725
505,The 1 ROC,0.9000351465346725
506,The 1 ROC,0.9000351465346725
507,The 1 ROC,0.9000351465346725
508,The 1 ROC,0.9000351465346725
509,The 1 ROC,0.9000351465346725
510,The 1 ROC,0.9000351465346725
511,The 1 ROC,0.9000351465346725
512,The 1 ROC,0.9000351465346725
513,The 1 ROC,0.9000351465346725
514,The 1 ROC,0.9000351465346725
515,The 1 ROC,0.9000351465346725
516,The 1 ROC,0.9000351465346725
517,The 1 ROC,0.9000351465346725
518,The 1 ROC,0.9000351465346725
519,The 1 ROC,0.9000351465346725
520,The 1 ROC,0.9000351465346725
521,The 1 ROC,0.9000351465346725
522,The 1 ROC,0.9000351465346725
523,The 1 ROC,0.9000351465346725
524,The 1 ROC,0.9000351465346725
525,The 1 ROC,0.9000351465346725
526,The 1 ROC,0.9000351465346725
527,The 1 ROC,0.9000351465346725
528,The 1 ROC,0.9000351465346725
529,The 1 ROC,0.9000351465346725
530,The 1 ROC,0.9000351465346725
531,The 1 ROC,0.9000351465346725
532,The 1 ROC,0.9000351465346725
533,The 1 ROC,0.9000351465346725
534,The 1 ROC,0.9000351465346725
535,The 1 ROC,0.9000351465346725
536,The 1 ROC,0.9000351465346725
537,The 1 ROC,0.9000351465346725
538,The 1 ROC,0.9000351465346725
539,The 1 ROC,0.9000351465346725
540,The 1 ROC,0.9000351465346725
541,The 1 ROC,0.9000351465346725
542,The 1 ROC,0.9000351465346725
543,The 1 ROC,0.9000351465346725
544,The 1 ROC,0.9000351465346725
545,The 1 ROC,0.9000351465346725
546,The 1 ROC,0.9000351465346725
547,The 1 ROC,0.9000351465346725
548,The 1 ROC,0.9000351465346725
549,The 1 ROC,0.9000351465346725
550,The 1 ROC,0.9000351465346725
551,The 1 ROC,0.9000351465346725
552,The 1 ROC,0.9000351465346725
553,The 1 ROC,0.9000351465346725
554,The 1 ROC,0.9000351465346725
555,The 1 ROC,0.9000351465346725
556,The 1 ROC,0.9000351465346725
557,The 1 ROC,0.9000351465346725
558,The 1 ROC,0.9000351465346725
559,The 1 ROC,0.9000351465346725
560,The 1 ROC,0.9000351465346725
561,The 1 ROC,0.9000351465346725
562,The 1 ROC,0.9000351465346725
563,The 1 ROC,0.9000351465346725
564,The 1 ROC,0.9000351465346725
565,The 1 ROC,0.9000351465346725
566,The 1 ROC,0.9000351465346725
567,The 1 ROC,0.9000351465346725
568,The 1 ROC,0.9000351465346725
569,The 1 ROC,0.9000351465346725
570,The 1 ROC,0.9000351465346725
571,The 1 ROC,0.9000351465346725
572,The 1 ROC,0.9000351465346725
573,The 1 ROC,0.9000351465346725
574,The 1 ROC,0.9000351465346725
575,The 1 ROC,0.9000351465346725
576,The 1 ROC,0.9000351465346725
577,The 1 ROC,0.9000351465346725
578,The 1 ROC,0.9000351465346725
579,The 1 ROC,0.9000351465346725
580,The 1 ROC,0.9000351465346725
581,The 1 ROC,0.9000351465346725
582,The 1 ROC,0.9000351465346725
583,The 1 ROC,0.9000351465346725
584,The 1 ROC,0.9000351465346725
585,The 1 ROC,0.9000351465346725
586,The 1 ROC,0.9000351465346725
587,The 1 ROC,0.9000351465346725
588,The 1 ROC,0.9000351465346725
589,The 1 ROC,0.9000351465346725
590,The 1 ROC,0.9000351465346725
591,The 1 ROC,0.9000351465346725
592,The 1 ROC,0.9000351465346725
593,The 1 ROC,0.9000351465346725
594,The 1 ROC,0.9000351465346725
595,The 1 ROC,0.9000351465346725
596,The 1 ROC,0.9000351465346725
597,The 1 ROC,0.9000351465346725
598,The 1 ROC,0.9000351465346725
599,The 1 ROC,0.9000351465346725
600,The 1 ROC,0.9000351465346725
601,The 1 ROC,0.9000351465346725
602,The 1 ROC,0.9000351465346725
603,The 1 ROC,0.9000351465346725
604,The 1 ROC,0.9000351465346725
605,The 1 ROC,0.9000351465346725
606,The 1 ROC,0.9000351465346725
607,The 1 ROC,0.9000351465346725
608,The 1 ROC,0.9000351465346725
609,The 1 ROC,0.9000351465346725
610,The 1 ROC,0.9000351465346725
611,The 1 ROC,0.9000351465346725
612,The 1 ROC,0.9000351465346725
613,The 1 ROC,0.9000351465346725
614,The 1 ROC,0.9000351465346725
615,The 1 ROC,0.9000351465346725
616,The 1 ROC,0.9000351465346725
617,The 1 ROC,0.9000351465346725
618,The 1 ROC,0.9000351465346725
619,The 1 ROC,0.9000351465346725
620,The 2 ROC,0.7124857516888594
621,The 2 ROC,0.7124857516888594
622,The 2 ROC,0.7124857516888594
623,The 2 ROC,0.7124857516888594
624,The 2 ROC,0.7124857516888594
625,The 2 ROC,0.7124857516888594
626,The 2 ROC,0.7124857516888594
627,The 2 ROC,0.7124857516888594
628,The 2 ROC,0.7124857516888594
629,The 2 ROC,0.7124857516888594
630,The 2 ROC,0.7124857516888594
631,The 2 ROC,0.7124857516888594
632,The 2 ROC,0.7124857516888594
633,The 2 ROC,0.7124857516888594
634,The 2 ROC,0.7124857516888594
635,The 2 ROC,0.7124857516888594
636,The 2 ROC,0.7124857516888594
637,The 2 ROC,0.7124857516888594
638,The 2 ROC,0.7124857516888594
639,The 2 ROC,0.7124857516888594
640,The 2 ROC,0.7124857516888594
641,The 2 ROC,0.7124857516888594
642,The 2 ROC,0.7124857516888594
643,The 2 ROC,0.7124857516888594
644,The 2 ROC,0.7124857516888594
645,The 2 ROC,0.7124857516888594
646,The 2 ROC,0.7124857516888594
647,The 2 ROC,0.7124857516888594
648,The 2 ROC,0.7124857516888594
649,The 2 ROC,0.7124857516888594
650,The 2 ROC,0.7124857516888594
651,The 2 ROC,0.7124857516888594
652,The 2 ROC,0.7124857516888594
653,The 2 ROC,0.7124857516888594
654,The 2 ROC,0.7124857516888594
655,The 2 ROC,0.7124857516888594
656,The 2 ROC,0.7124857516888594
657,The 2 ROC,0.7124857516888594
658,The 2 ROC,0.7124857516888594
659,The 2 ROC,0.7124857516888594
660,The 2 ROC,0.7124857516888594
661,The 2 ROC,0.7124857516888594
662,The 2 ROC,0.7124857516888594
663,The 2 ROC,0.7124857516888594
664,The 2 ROC,0.7124857516888594
665,The 2 ROC,0.7124857516888594
666,The 2 ROC,0.7124857516888594
667,The 2 ROC,0.7124857516888594
668,The 2 ROC,0.7124857516888594
669,The 2 ROC,0.7124857516888594
670,The 2 ROC,0.7124857516888594
671,The 2 ROC,0.7124857516888594
672,The 2 ROC,0.7124857516888594
673,The 2 ROC,0.7124857516888594
674,The 2 ROC,0.7124857516888594
675,The 2 ROC,0.7124857516888594
676,The 2 ROC,0.7124857516888594
677,The 2 ROC,0.7124857516888594
678,The 2 ROC,0.7124857516888594
679,The 2 ROC,0.7124857516888594
680,The 2 ROC,0.7124857516888594
681,The 2 ROC,0.7124857516888594
682,The 2 ROC,0.7124857516888594
683,The 2 ROC,0.7124857516888594
684,The 2 ROC,0.7124857516888594
685,The 2 ROC,0.7124857516888594
686,The 2 ROC,0.7124857516888594
687,The 2 ROC,0.7124857516888594
688,The 2 ROC,0.7124857516888594
689,The 2 ROC,0.7124857516888594
690,The 2 ROC,0.7124857516888594
691,The 2 ROC,0.7124857516888594
692,The 2 ROC,0.7124857516888594
693,The 2 ROC,0.7124857516888594
694,The 2 ROC,0.7124857516888594
695,The 2 ROC,0.7124857516888594
696,The 2 ROC,0.7124857516888594
697,The 2 ROC,0.7124857516888594
698,The 2 ROC,0.7124857516888594
699,The 2 ROC,0.7124857516888594
700,The 2 ROC,0.7124857516888594
701,The 2 ROC,0.7124857516888594
702,The 2 ROC,0.7124857516888594
703,The 2 ROC,0.7124857516888594
704,The 2 ROC,0.7124857516888594
705,The 2 ROC,0.7124857516888594
706,The 2 ROC,0.7124857516888594
707,The 2 ROC,0.7124857516888594
708,The 2 ROC,0.7124857516888594
709,The 2 ROC,0.7124857516888594
710,The 2 ROC,0.7124857516888594
711,The 2 ROC,0.7124857516888594
712,The 2 ROC,0.7124857516888594
713,The 2 ROC,0.7124857516888594
714,The 2 ROC,0.7124857516888594
715,The 2 ROC,0.7124857516888594
716,The 2 ROC,0.7124857516888594
717,The 2 ROC,0.7124857516888594
718,The 2 ROC,0.7124857516888594
719,The 2 ROC,0.7124857516888594
720,The 2 ROC,0.7124857516888594
721,The 2 ROC,0.7124857516888594
722,The 2 ROC,0.7124857516888594
723,The 2 ROC,0.7124857516888594
724,The 2 ROC,0.7124857516888594
725,The 2 ROC,0.7124857516888594
726,The 2 ROC,0.7124857516888594
727,The 2 ROC,0.7124857516888594
728,The 2 ROC,0.7124857516888594
729,The 2 ROC,0.7124857516888594
730,The 2 ROC,0.7124857516888594
731,The 2 ROC,0.7124857516888594
732,The 2 ROC,0.7124857516888594
733,The 2 ROC,0.7124857516888594
734,The 2 ROC,0.7124857516888594
