,TROC Bear,average_return
234,The 1 ROC,0.031154855576093876
235,The 1 ROC,0.031154855576093876
236,The 1 ROC,0.031154855576093876
237,The 1 ROC,0.031154855576093876
238,The 1 ROC,0.031154855576093876
239,The 1 ROC,0.031154855576093876
240,The 1 ROC,0.031154855576093876
241,The 1 ROC,0.031154855576093876
242,The 1 ROC,0.031154855576093876
243,The 1 ROC,0.031154855576093876
244,The 1 ROC,0.031154855576093876
245,The 1 ROC,0.031154855576093876
246,The 1 ROC,0.031154855576093876
247,The 1 ROC,0.031154855576093876
248,The 1 ROC,0.031154855576093876
249,The 1 ROC,0.031154855576093876
250,The 1 ROC,0.031154855576093876
251,The 1 ROC,0.031154855576093876
252,The 1 ROC,0.031154855576093876
253,The 1 ROC,0.031154855576093876
254,The 1 ROC,0.031154855576093876
255,The 1 ROC,0.031154855576093876
256,The 1 ROC,0.031154855576093876
257,The 1 ROC,0.031154855576093876
258,The 1 ROC,0.031154855576093876
259,The 1 ROC,0.031154855576093876
260,The 1 ROC,0.031154855576093876
261,The 1 ROC,0.031154855576093876
262,The 1 ROC,0.031154855576093876
263,The 1 ROC,0.031154855576093876
264,The 1 ROC,0.031154855576093876
265,The 1 ROC,0.031154855576093876
266,The 1 ROC,0.031154855576093876
267,The 1 ROC,0.031154855576093876
268,The 1 ROC,0.031154855576093876
269,The 1 ROC,0.031154855576093876
270,The 1 ROC,0.031154855576093876
271,The 1 ROC,0.031154855576093876
272,The 1 ROC,0.031154855576093876
273,The 1 ROC,0.031154855576093876
274,The 1 ROC,0.031154855576093876
275,The 1 ROC,0.031154855576093876
276,The 1 ROC,0.031154855576093876
277,The 1 ROC,0.031154855576093876
278,The 1 ROC,0.031154855576093876
279,The 1 ROC,0.031154855576093876
280,The 1 ROC,0.031154855576093876
281,The 1 ROC,0.031154855576093876
282,The 1 ROC,0.031154855576093876
283,The 1 ROC,0.031154855576093876
284,The 1 ROC,0.031154855576093876
285,The 1 ROC,0.031154855576093876
286,The 1 ROC,0.031154855576093876
287,The 1 ROC,0.031154855576093876
288,The 1 ROC,0.031154855576093876
289,The 1 ROC,0.031154855576093876
290,The 1 ROC,0.031154855576093876
291,The 1 ROC,0.031154855576093876
292,The 1 ROC,0.031154855576093876
293,The 1 ROC,0.031154855576093876
294,The 1 ROC,0.031154855576093876
295,The 1 ROC,0.031154855576093876
296,The 1 ROC,0.031154855576093876
297,The 1 ROC,0.031154855576093876
298,The 1 ROC,0.031154855576093876
299,The 1 ROC,0.031154855576093876
300,The 1 ROC,0.031154855576093876
301,The 1 ROC,0.031154855576093876
302,The 1 ROC,0.031154855576093876
303,The 1 ROC,0.031154855576093876
304,The 1 ROC,0.031154855576093876
305,The 1 ROC,0.031154855576093876
306,The 1 ROC,0.031154855576093876
307,The 1 ROC,0.031154855576093876
308,The 1 ROC,0.031154855576093876
309,The 1 ROC,0.031154855576093876
310,The 1 ROC,0.031154855576093876
311,The 1 ROC,0.031154855576093876
312,The 1 ROC,0.031154855576093876
313,The 1 ROC,0.031154855576093876
314,The 1 ROC,0.031154855576093876
315,The 1 ROC,0.031154855576093876
316,The 1 ROC,0.031154855576093876
317,The 1 ROC,0.031154855576093876
318,The 1 ROC,0.031154855576093876
319,The 1 ROC,0.031154855576093876
320,The 1 ROC,0.031154855576093876
321,The 1 ROC,0.031154855576093876
322,The 1 ROC,0.031154855576093876
323,The 1 ROC,0.031154855576093876
324,The 1 ROC,0.031154855576093876
325,The 1 ROC,0.031154855576093876
326,The 1 ROC,0.031154855576093876
327,The 1 ROC,0.031154855576093876
328,The 1 ROC,0.031154855576093876
329,The 1 ROC,0.031154855576093876
330,The 1 ROC,0.031154855576093876
331,The 1 ROC,0.031154855576093876
332,The 1 ROC,0.031154855576093876
333,The 1 ROC,0.031154855576093876
334,The 1 ROC,0.031154855576093876
335,The 1 ROC,0.031154855576093876
336,The 1 ROC,0.031154855576093876
337,The 1 ROC,0.031154855576093876
338,The 1 ROC,0.031154855576093876
339,The 1 ROC,0.031154855576093876
340,The 1 ROC,0.031154855576093876
341,The 1 ROC,0.031154855576093876
342,The 1 ROC,0.031154855576093876
343,The 1 ROC,0.031154855576093876
344,The 1 ROC,0.031154855576093876
345,The 1 ROC,0.031154855576093876
346,The 1 ROC,0.031154855576093876
347,The 1 ROC,0.031154855576093876
348,The 1 ROC,0.031154855576093876
349,The 1 ROC,0.031154855576093876
350,The 1 ROC,0.031154855576093876
351,The 1 ROC,0.031154855576093876
352,The 1 ROC,0.031154855576093876
353,The 1 ROC,0.031154855576093876
354,The 1 ROC,0.031154855576093876
355,The 1 ROC,0.031154855576093876
356,The 1 ROC,0.031154855576093876
357,The 1 ROC,0.031154855576093876
358,The 1 ROC,0.031154855576093876
359,The 1 ROC,0.031154855576093876
360,The 1 ROC,0.031154855576093876
361,The 1 ROC,0.031154855576093876
362,The 1 ROC,0.031154855576093876
363,The 1 ROC,0.031154855576093876
364,The 1 ROC,0.031154855576093876
365,The 1 ROC,0.031154855576093876
366,The 1 ROC,0.031154855576093876
367,The 1 ROC,0.031154855576093876
368,The 1 ROC,0.031154855576093876
369,The 1 ROC,0.031154855576093876
370,The 1 ROC,0.031154855576093876
371,The 1 ROC,0.031154855576093876
372,The 1 ROC,0.031154855576093876
373,The 1 ROC,0.031154855576093876
374,The 1 ROC,0.031154855576093876
375,The 1 ROC,0.031154855576093876
376,The 1 ROC,0.031154855576093876
377,The 1 ROC,0.031154855576093876
378,The 1 ROC,0.031154855576093876
379,The 1 ROC,0.031154855576093876
380,The 1 ROC,0.031154855576093876
381,The 1 ROC,0.031154855576093876
382,The 1 ROC,0.031154855576093876
383,The 1 ROC,0.031154855576093876
384,The 1 ROC,0.031154855576093876
385,The 1 ROC,0.031154855576093876
386,The 1 ROC,0.031154855576093876
387,The 1 ROC,0.031154855576093876
388,The 1 ROC,0.031154855576093876
389,The 1 ROC,0.031154855576093876
390,The 1 ROC,0.031154855576093876
391,The 1 ROC,0.031154855576093876
392,The 1 ROC,0.031154855576093876
393,The 1 ROC,0.031154855576093876
394,The 1 ROC,0.031154855576093876
395,The 1 ROC,0.031154855576093876
396,The 1 ROC,0.031154855576093876
397,The 1 ROC,0.031154855576093876
398,The 1 ROC,0.031154855576093876
399,The 1 ROC,0.031154855576093876
400,The 1 ROC,0.031154855576093876
401,The 1 ROC,0.031154855576093876
402,The 1 ROC,0.031154855576093876
403,The 1 ROC,0.031154855576093876
404,The 1 ROC,0.031154855576093876
405,The 1 ROC,0.031154855576093876
406,The 1 ROC,0.031154855576093876
407,The 1 ROC,0.031154855576093876
408,The 1 ROC,0.031154855576093876
409,The 1 ROC,0.031154855576093876
410,The 1 ROC,0.031154855576093876
411,The 1 ROC,0.031154855576093876
412,The 1 ROC,0.031154855576093876
413,The 1 ROC,0.031154855576093876
414,The 1 ROC,0.031154855576093876
415,The 1 ROC,0.031154855576093876
416,The 1 ROC,0.031154855576093876
417,The 1 ROC,0.031154855576093876
418,The 1 ROC,0.031154855576093876
419,The 1 ROC,0.031154855576093876
420,The 1 ROC,0.031154855576093876
421,The 1 ROC,0.031154855576093876
422,The 1 ROC,0.031154855576093876
423,The 1 ROC,0.031154855576093876
424,The 1 ROC,0.031154855576093876
425,The 1 ROC,0.031154855576093876
426,The 1 ROC,0.031154855576093876
427,The 1 ROC,0.031154855576093876
428,The 1 ROC,0.031154855576093876
429,The 1 ROC,0.031154855576093876
430,The 1 ROC,0.031154855576093876
431,The 1 ROC,0.031154855576093876
432,The 1 ROC,0.031154855576093876
433,The 1 ROC,0.031154855576093876
434,The 1 ROC,0.031154855576093876
435,The 1 ROC,0.031154855576093876
436,The 1 ROC,0.031154855576093876
437,The 1 ROC,0.031154855576093876
438,The 1 ROC,0.031154855576093876
439,The 1 ROC,0.031154855576093876
440,The 1 ROC,0.031154855576093876
441,The 1 ROC,0.031154855576093876
442,The 1 ROC,0.031154855576093876
443,The 1 ROC,0.031154855576093876
444,The 1 ROC,0.031154855576093876
445,The 1 ROC,0.031154855576093876
446,The 1 ROC,0.031154855576093876
447,The 1 ROC,0.031154855576093876
448,The 1 ROC,0.031154855576093876
449,The 1 ROC,0.031154855576093876
450,The 1 ROC,0.031154855576093876
451,The 1 ROC,0.031154855576093876
452,The 1 ROC,0.031154855576093876
453,The 1 ROC,0.031154855576093876
454,The 1 ROC,0.031154855576093876
455,The 1 ROC,0.031154855576093876
456,The 1 ROC,0.031154855576093876
457,The 1 ROC,0.031154855576093876
458,The 1 ROC,0.031154855576093876
459,The 1 ROC,0.031154855576093876
460,The 1 ROC,0.031154855576093876
461,The 1 ROC,0.031154855576093876
462,The 1 ROC,0.031154855576093876
463,The 1 ROC,0.031154855576093876
464,The 1 ROC,0.031154855576093876
465,The 1 ROC,0.031154855576093876
466,The 1 ROC,0.031154855576093876
467,The 1 ROC,0.031154855576093876
468,The 1 ROC,0.031154855576093876
469,The 1 ROC,0.031154855576093876
470,The 1 ROC,0.031154855576093876
471,The 1 ROC,0.031154855576093876
472,The 1 ROC,0.031154855576093876
473,The 1 ROC,0.031154855576093876
474,The 1 ROC,0.031154855576093876
475,The 1 ROC,0.031154855576093876
476,The 1 ROC,0.031154855576093876
477,The 1 ROC,0.031154855576093876
478,The 1 ROC,0.031154855576093876
479,The 1 ROC,0.031154855576093876
480,The 1 ROC,0.031154855576093876
481,The 1 ROC,0.031154855576093876
482,The 1 ROC,0.031154855576093876
483,The 1 ROC,0.031154855576093876
484,The 1 ROC,0.031154855576093876
485,The 1 ROC,0.031154855576093876
486,The 1 ROC,0.031154855576093876
487,The 1 ROC,0.031154855576093876
488,The 1 ROC,0.031154855576093876
489,The 1 ROC,0.031154855576093876
490,The 1 ROC,0.031154855576093876
491,The 1 ROC,0.031154855576093876
492,The 1 ROC,0.031154855576093876
493,The 1 ROC,0.031154855576093876
494,The 1 ROC,0.031154855576093876
495,The 1 ROC,0.031154855576093876
496,The 1 ROC,0.031154855576093876
497,The 1 ROC,0.031154855576093876
498,The 1 ROC,0.031154855576093876
499,The 1 ROC,0.031154855576093876
500,The 1 ROC,0.031154855576093876
501,The 1 ROC,0.031154855576093876
502,The 1 ROC,0.031154855576093876
503,The 1 ROC,0.031154855576093876
504,The 1 ROC,0.031154855576093876
505,The 1 ROC,0.031154855576093876
506,The 1 ROC,0.031154855576093876
507,The 1 ROC,0.031154855576093876
508,The 1 ROC,0.031154855576093876
509,The 1 ROC,0.031154855576093876
510,The 1 ROC,0.031154855576093876
511,The 1 ROC,0.031154855576093876
512,The 1 ROC,0.031154855576093876
513,The 1 ROC,0.031154855576093876
514,The 1 ROC,0.031154855576093876
515,The 1 ROC,0.031154855576093876
516,The 1 ROC,0.031154855576093876
517,The 1 ROC,0.031154855576093876
518,The 1 ROC,0.031154855576093876
519,The 1 ROC,0.031154855576093876
520,The 1 ROC,0.031154855576093876
521,The 1 ROC,0.031154855576093876
522,The 1 ROC,0.031154855576093876
523,The 1 ROC,0.031154855576093876
524,The 1 ROC,0.031154855576093876
525,The 1 ROC,0.031154855576093876
526,The 1 ROC,0.031154855576093876
527,The 1 ROC,0.031154855576093876
528,The 1 ROC,0.031154855576093876
529,The 1 ROC,0.031154855576093876
530,The 1 ROC,0.031154855576093876
531,The 1 ROC,0.031154855576093876
532,The 1 ROC,0.031154855576093876
533,The 1 ROC,0.031154855576093876
534,The 1 ROC,0.031154855576093876
535,The 1 ROC,0.031154855576093876
536,The 1 ROC,0.031154855576093876
537,The 1 ROC,0.031154855576093876
538,The 1 ROC,0.031154855576093876
539,The 1 ROC,0.031154855576093876
540,The 1 ROC,0.031154855576093876
541,The 1 ROC,0.031154855576093876
542,The 1 ROC,0.031154855576093876
543,The 1 ROC,0.031154855576093876
544,The 1 ROC,0.031154855576093876
545,The 1 ROC,0.031154855576093876
546,The 1 ROC,0.031154855576093876
547,The 1 ROC,0.031154855576093876
548,The 1 ROC,0.031154855576093876
549,The 1 ROC,0.031154855576093876
550,The 1 ROC,0.031154855576093876
551,The 1 ROC,0.031154855576093876
552,The 1 ROC,0.031154855576093876
553,The 1 ROC,0.031154855576093876
554,The 1 ROC,0.031154855576093876
555,The 1 ROC,0.031154855576093876
556,The 1 ROC,0.031154855576093876
557,The 1 ROC,0.031154855576093876
558,The 1 ROC,0.031154855576093876
559,The 1 ROC,0.031154855576093876
560,The 1 ROC,0.031154855576093876
561,The 1 ROC,0.031154855576093876
562,The 1 ROC,0.031154855576093876
563,The 1 ROC,0.031154855576093876
564,The 1 ROC,0.031154855576093876
565,The 1 ROC,0.031154855576093876
566,The 1 ROC,0.031154855576093876
567,The 1 ROC,0.031154855576093876
568,The 1 ROC,0.031154855576093876
569,The 1 ROC,0.031154855576093876
570,The 1 ROC,0.031154855576093876
571,The 1 ROC,0.031154855576093876
572,The 1 ROC,0.031154855576093876
573,The 1 ROC,0.031154855576093876
574,The 1 ROC,0.031154855576093876
575,The 1 ROC,0.031154855576093876
576,The 1 ROC,0.031154855576093876
577,The 1 ROC,0.031154855576093876
578,The 1 ROC,0.031154855576093876
579,The 1 ROC,0.031154855576093876
580,The 1 ROC,0.031154855576093876
581,The 1 ROC,0.031154855576093876
582,The 1 ROC,0.031154855576093876
583,The 1 ROC,0.031154855576093876
584,The 1 ROC,0.031154855576093876
585,The 1 ROC,0.031154855576093876
586,The 1 ROC,0.031154855576093876
587,The 1 ROC,0.031154855576093876
588,The 1 ROC,0.031154855576093876
589,The 1 ROC,0.031154855576093876
590,The 1 ROC,0.031154855576093876
591,The 1 ROC,0.031154855576093876
592,The 1 ROC,0.031154855576093876
593,The 1 ROC,0.031154855576093876
594,The 1 ROC,0.031154855576093876
595,The 1 ROC,0.031154855576093876
596,The 1 ROC,0.031154855576093876
597,The 1 ROC,0.031154855576093876
598,The 1 ROC,0.031154855576093876
599,The 1 ROC,0.031154855576093876
600,The 1 ROC,0.031154855576093876
601,The 1 ROC,0.031154855576093876
602,The 1 ROC,0.031154855576093876
603,The 1 ROC,0.031154855576093876
604,The 1 ROC,0.031154855576093876
605,The 1 ROC,0.031154855576093876
606,The 1 ROC,0.031154855576093876
607,The 1 ROC,0.031154855576093876
608,The 1 ROC,0.031154855576093876
609,The 1 ROC,0.031154855576093876
610,The 1 ROC,0.031154855576093876
611,The 1 ROC,0.031154855576093876
612,The 1 ROC,0.031154855576093876
613,The 1 ROC,0.031154855576093876
614,The 1 ROC,0.031154855576093876
615,The 1 ROC,0.031154855576093876
616,The 1 ROC,0.031154855576093876
617,The 1 ROC,0.031154855576093876
618,The 1 ROC,0.031154855576093876
619,The 1 ROC,0.031154855576093876
620,The 2 ROC,0.14408570417725453
621,The 2 ROC,0.14408570417725453
622,The 2 ROC,0.14408570417725453
623,The 2 ROC,0.14408570417725453
624,The 2 ROC,0.14408570417725453
625,The 2 ROC,0.14408570417725453
626,The 2 ROC,0.14408570417725453
627,The 2 ROC,0.14408570417725453
628,The 2 ROC,0.14408570417725453
629,The 2 ROC,0.14408570417725453
630,The 2 ROC,0.14408570417725453
631,The 2 ROC,0.14408570417725453
632,The 2 ROC,0.14408570417725453
633,The 2 ROC,0.14408570417725453
634,The 2 ROC,0.14408570417725453
635,The 2 ROC,0.14408570417725453
636,The 2 ROC,0.14408570417725453
637,The 2 ROC,0.14408570417725453
638,The 2 ROC,0.14408570417725453
639,The 2 ROC,0.14408570417725453
640,The 2 ROC,0.14408570417725453
641,The 2 ROC,0.14408570417725453
642,The 2 ROC,0.14408570417725453
643,The 2 ROC,0.14408570417725453
644,The 2 ROC,0.14408570417725453
645,The 2 ROC,0.14408570417725453
646,The 2 ROC,0.14408570417725453
647,The 2 ROC,0.14408570417725453
648,The 2 ROC,0.14408570417725453
649,The 2 ROC,0.14408570417725453
650,The 2 ROC,0.14408570417725453
651,The 2 ROC,0.14408570417725453
652,The 2 ROC,0.14408570417725453
653,The 2 ROC,0.14408570417725453
654,The 2 ROC,0.14408570417725453
655,The 2 ROC,0.14408570417725453
656,The 2 ROC,0.14408570417725453
657,The 2 ROC,0.14408570417725453
658,The 2 ROC,0.14408570417725453
659,The 2 ROC,0.14408570417725453
660,The 2 ROC,0.14408570417725453
661,The 2 ROC,0.14408570417725453
662,The 2 ROC,0.14408570417725453
663,The 2 ROC,0.14408570417725453
664,The 2 ROC,0.14408570417725453
665,The 2 ROC,0.14408570417725453
666,The 2 ROC,0.14408570417725453
667,The 2 ROC,0.14408570417725453
668,The 2 ROC,0.14408570417725453
669,The 2 ROC,0.14408570417725453
670,The 2 ROC,0.14408570417725453
671,The 2 ROC,0.14408570417725453
672,The 2 ROC,0.14408570417725453
673,The 2 ROC,0.14408570417725453
674,The 2 ROC,0.14408570417725453
675,The 2 ROC,0.14408570417725453
676,The 2 ROC,0.14408570417725453
677,The 2 ROC,0.14408570417725453
678,The 2 ROC,0.14408570417725453
679,The 2 ROC,0.14408570417725453
680,The 2 ROC,0.14408570417725453
681,The 2 ROC,0.14408570417725453
682,The 2 ROC,0.14408570417725453
683,The 2 ROC,0.14408570417725453
684,The 2 ROC,0.14408570417725453
685,The 2 ROC,0.14408570417725453
686,The 2 ROC,0.14408570417725453
687,The 2 ROC,0.14408570417725453
688,The 2 ROC,0.14408570417725453
689,The 2 ROC,0.14408570417725453
690,The 2 ROC,0.14408570417725453
691,The 2 ROC,0.14408570417725453
692,The 2 ROC,0.14408570417725453
693,The 2 ROC,0.14408570417725453
694,The 2 ROC,0.14408570417725453
695,The 2 ROC,0.14408570417725453
696,The 2 ROC,0.14408570417725453
697,The 2 ROC,0.14408570417725453
698,The 2 ROC,0.14408570417725453
699,The 2 ROC,0.14408570417725453
700,The 2 ROC,0.14408570417725453
701,The 2 ROC,0.14408570417725453
702,The 2 ROC,0.14408570417725453
703,The 2 ROC,0.14408570417725453
704,The 2 ROC,0.14408570417725453
705,The 2 ROC,0.14408570417725453
706,The 2 ROC,0.14408570417725453
707,The 2 ROC,0.14408570417725453
708,The 2 ROC,0.14408570417725453
709,The 2 ROC,0.14408570417725453
710,The 2 ROC,0.14408570417725453
711,The 2 ROC,0.14408570417725453
712,The 2 ROC,0.14408570417725453
713,The 2 ROC,0.14408570417725453
714,The 2 ROC,0.14408570417725453
715,The 2 ROC,0.14408570417725453
716,The 2 ROC,0.14408570417725453
717,The 2 ROC,0.14408570417725453
718,The 2 ROC,0.14408570417725453
719,The 2 ROC,0.14408570417725453
720,The 2 ROC,0.14408570417725453
721,The 2 ROC,0.14408570417725453
722,The 2 ROC,0.14408570417725453
723,The 2 ROC,0.14408570417725453
724,The 2 ROC,0.14408570417725453
725,The 2 ROC,0.14408570417725453
726,The 2 ROC,0.14408570417725453
727,The 2 ROC,0.14408570417725453
728,The 2 ROC,0.14408570417725453
729,The 2 ROC,0.14408570417725453
730,The 2 ROC,0.14408570417725453
731,The 2 ROC,0.14408570417725453
732,The 2 ROC,0.14408570417725453
733,The 2 ROC,0.14408570417725453
734,The 2 ROC,0.14408570417725453
