,EMA,average_return
155,The 157 ema,0.1032266648282163
156,The 158 ema,0.1032266648282163
157,The 159 ema,0.1032266648282163
158,The 160 ema,0.1032266648282163
159,The 161 ema,0.1032266648282163
160,The 162 ema,0.1032266648282163
161,The 163 ema,0.1032266648282163
162,The 164 ema,0.1032266648282163
163,The 165 ema,0.1032266648282163
164,The 166 ema,0.1032266648282163
165,The 167 ema,0.1032266648282163
166,The 168 ema,0.1032266648282163
167,The 169 ema,0.1032266648282163
168,The 170 ema,0.1032266648282163
169,The 171 ema,0.1032266648282163
170,The 172 ema,0.1032266648282163
171,The 173 ema,0.1032266648282163
172,The 174 ema,0.1032266648282163
173,The 175 ema,0.1032266648282163
174,The 176 ema,0.1032266648282163
175,The 177 ema,0.1032266648282163
176,The 178 ema,0.1032266648282163
